,movieId,all features
719,123192,Animation Children Fantasy Sci-Fi   JohnLoy 
720,125948,(nogenreslisted)   SeymourKneitel 
721,127033,Drama   JanisNords 
722,129358,Adventure Comedy Fantasy   MattVancil 
723,133,Comedy Drama   ÁngelMuñiz 
724,296,Comedy Crime Drama Thriller   QuentinTarantino 
725,472,Comedy Drama   JamesL.Brooks 
726,853,Drama   RolfdeHeer 
727,1466,Crime Drama   JosephD.Pistone 
728,1718,Thriller   WilliamHoy 
729,1787,Documentary   StephanChodorov 
730,1888,Comedy Drama Romance   StevenRogers 
731,2035,Children Comedy    
732,2238,Comedy Drama    
733,2542,Comedy Crime Thriller   GuyRitchie 
734,2874,Comedy Musical Romance    
735,3062,Action Drama War    
736,3242,Comedy   MaríaAmparoEscandón 
737,3306,Comedy    
738,3691,Comedy    
739,4097,Horror Thriller    
740,4291,Comedy Crime    
741,4396,Action Comedy    
742,4583,Action Comedy    
743,4612,Drama    
744,4799,Action Adventure Comedy Crime    
745,4838,Documentary    
746,4859,Crime Drama    
747,5061,Drama Romance    
748,5100,Comedy    
749,5140,Comedy    
750,5178,Crime Drama   JamesBosley 
751,5670,Comedy Documentary   JerrySeinfeld 
752,5929,Comedy Romance    
753,6010,Action Comedy Drama   TomDiCillo 
754,6376,Comedy Drama   EmanueleCrialese 
755,6557,Adventure Children Comedy Drama   JohnGray 
756,7206,Comedy    
757,7222,Comedy Drama    
758,8450,Adventure Romance    
759,8482,Drama Fantasy Horror    
760,8534,Adventure Children Drama   AlainGodard 
761,8612,Adventure Children Drama    
762,8640,Action Adventure Drama War   DavidFranzoni 
763,8857,Drama    
764,8927,Action Comedy Drama    
765,8950,Drama Mystery Thriller   ScottKosar 
766,25820,Horror    
767,25831,Drama Romance    
768,26247,Western    
769,26350,Drama    
770,26970,Crime Drama Thriller   RonanBennett 
771,27472,Comedy   LawrenceBlume 
772,31991,Comedy Musical    
773,32860,Drama Romance    
774,32866,Drama Musical Romance    
775,33966,Comedy   ArneOlsen 
776,34177,Drama Thriller    
777,46347,Documentary   ScotMcFadyen 
778,54372,Crime Drama Mystery Thriller   GuillaumeCanet 
779,57183,Drama   AmoleGupte 
780,62467,Drama    
781,66152,Comedy Horror Sci-Fi    
782,66590,Western    
783,69374,Drama Romance   SteveConrad 
784,69755,Romance Western    
785,71700,Horror   GadiHarel 
786,72388,Drama Romance   JonathanNossiter 
787,74099,Action Drama Romance Western    
788,74799,Action Adventure Drama Romance Western    
789,76720,Comedy Romance    
790,78329,Comedy Drama    
791,79397,Comedy    
792,81524,Comedy Crime    
793,82920,Drama    
794,84506,Drama   DenisOsokin 
795,86368,Drama    
796,87210,Comedy Drama Romance   EllieKanner 
797,87766,Drama    
798,88638,Drama    
799,89133,Drama    
800,89373,Comedy   MaxWinkler 
801,89765,Drama Film-Noir Mystery    
802,92176,Comedy Drama Romance    
803,92740,Adventure Comedy   SergeyLoban 
804,92956,Crime Drama   StephenSurjik 
805,93206,Drama Romance   BernardÉmond 
806,93344,Horror Sci-Fi    
807,93970,Comedy Thriller    
808,94729,Documentary War   ChrisEllis 
809,97742,Action Crime Mystery Thriller   MarcMoss 
810,98198,Comedy Drama   BhaveshMandalia 
811,100003,Comedy    
812,100240,Drama    
813,102499,Fantasy Horror Thriller   NicolásAmelio-Ortiz 
814,105340,Comedy Drama   Hwan-kyungLee 
815,105465,Adventure Children Fantasy Musical    
816,107117,Documentary   AlexGibney 
817,109776,Action Adventure Animation   EdSkudder 
818,112729,Comedy Drama   JoanCarr-Wiggin 
819,115376,Horror Sci-Fi    
820,115388,Mystery    
821,116901,Sci-Fi   TomaszBaginski 
822,117418,Adventure Children Mystery   PhilippStennert 
823,117714,Action Thriller   EricBromberg 
824,118684,Children Comedy   RandyKornfield 
825,120132,Children Comedy Drama Musical   WillGluck 
826,120837,Crime Drama    
827,121715,Comedy   SebastianManiscalco 
828,122519,Adventure Children   RobertVince 
829,122859,Action Comedy Crime    
830,122928,Comedy   MiguelAlbaladejo 
831,124412,Comedy    
832,125237,Drama    
833,125656,Documentary   ChristopherWilcha 
834,127268,Adventure Children Documentary Drama   DavidBond 
835,127575,Documentary   JamesBenning 
836,128679,Animation Children    
837,78,Action Crime Drama Thriller   SeanPenn 
838,322,Comedy Drama   GeorgeHuang 
839,513,Comedy Mystery Romance   GeorgeLucas 
840,918,Musical    
841,1005,Children Comedy   StevenBrill 
842,1016,Children Comedy    
843,1133,Comedy Drama   AaronSpeiser 
844,2396,Comedy Drama Romance   JohnMadden 
845,2848,Drama    
846,3577,Drama Romance    
847,3657,Drama    
848,3703,Action Adventure Sci-Fi Thriller    
849,4167,Thriller   JohnHerzfeld 
850,4531,Action    
851,4624,Animation Comedy Musical    
852,4697,Comedy Horror    
853,5030,Drama    
854,5211,Comedy    
855,5457,Drama   AnthonyDrazan 
856,5692,Action Thriller    
857,5867,Crime Drama Thriller    
858,5920,Adventure Comedy    
859,5949,Thriller   JuanCarlosFresnadillo 
860,6082,Romance Western    
861,6142,Horror Sci-Fi    
862,6378,Action Crime   TroyKennedy-Martin 
863,6678,Drama Sci-Fi    
864,6911,Musical    
865,7283,Drama    
866,7912,Drama Thriller   JeffProbst 
867,8627,Documentary   PaulBarnett 
868,8664,Drama    
869,8845,Drama    
870,9018,Documentary War   JuliaBacha 
871,25887,Comedy Drama    
872,26070,Drama    
873,26713,Drama Romance   JeffreyLau 
874,26796,Drama Romance   ClaudeSautet 
875,30721,Drama War    
876,31364,Crime Drama Mystery Thriller   BongJoonHo 
877,32906,Drama War    
878,33132,Action Crime Drama   AdamMoreno 
879,37277,Comedy Musical    
880,37720,Crime Drama Horror Thriller   PaulHarrisBoardman 
881,38435,Drama   MichaelRohatyn 
882,41285,Crime Drama Romance   WoodyAllen 
883,43801,Comedy Drama   CédricKlapisch 
884,47606,Children Comedy Musical    
885,48342,Comedy Drama Romance   GabrielleZevin 
886,49769,Drama    
887,52424,Comedy Drama    
888,53127,Drama Horror Thriller   TracyLetts 
889,57690,Drama    
890,59180,Action Adventure    
891,60887,Adventure Documentary   GavinAttwood 
892,62434,Comedy Drama Romance   KevinSmith 
893,62781,Comedy Romance   YôjiYamada 
894,63458,Comedy Horror Sci-Fi   RupertHarvey 
895,68954,Adventure Animation Children Drama   BobPeterson 
896,71276,Drama   JohnTatoulis 
897,71374,Horror   CliveBarker 
898,71462,Documentary   MarkMonroe 
899,72096,Drama   GrzegorzLoszewski 
900,72407,Drama Fantasy Horror Romance Thriller   MelissaRosenberg 
901,79222,Action Adventure Crime Fantasy   RyanCarnes 
902,80799,Drama Romance    
903,80947,Comedy Musical   JimmyChi 
904,82388,Drama    
905,85273,Documentary   DanAshley 
906,86377,Comedy   StevenJ.Santos 
907,89753,Drama Film-Noir Thriller   BridgetO'Connor 
908,94306,Comedy Horror Mystery    
909,95720,Comedy Sci-Fi   JaredStern 
910,96419,Drama Romance    
911,96954,Comedy War    
912,100042,War Western    
913,102113,Comedy Horror Sci-Fi   JordanFields 
914,104847,Comedy Romance   HenryPincus 
915,106300,Adventure Fantasy    
916,106487,Action Adventure Sci-Fi IMAX   SimonBeaufoy 
917,110564,Action Drama    
918,113746,Drama   GaryLundgren 
919,117324,Crime Thriller   PaulJanNelissen 
920,117364,Documentary War   OrlandovonEinsiedel 
921,118464,Documentary   ChristinaClausen 
922,118704,Documentary    
923,119629,Horror   DavidMuñoz 
924,120843,Drama Romance War    
925,122880,Drama Romance   FedericoMoccia 
926,124611,Western    
927,126414,Documentary   MichaelPitiot 
928,126953,Adventure Animation Fantasy    
929,127178,Drama   RaminBahrani 
930,130081,Comedy Drama   RoseBosch 
931,130642,Drama Horror Thriller   AdamMacDonald 
932,131170,Sci-Fi Thriller   LauraHarkcom 
933,321,Drama   JuanCarlosTabío 
934,362,Adventure Children Romance   RudyardKipling 
935,613,Drama Romance   FrancoZeffirelli 
936,633,Comedy   HalSalwen 
937,673,Adventure Animation Children Comedy Fantasy Sci-Fi   LeoBenvenuti 
938,857,Drama    
939,961,Drama    
940,974,Drama Romance    
941,1160,Comedy    
942,1533,Drama   LucDardenne 
943,2479,Drama Thriller   SidneyLumet 
944,2564,Drama   BarryJ.Hershey 
945,2625,Action Adventure Crime Sci-Fi Thriller   HarkTsui 
946,2971,Drama Fantasy Musical    
947,3087,Comedy Fantasy Romance    
948,3149,Mystery   AllanAaronKatz 
949,4061,Drama Romance   JennyWingfield 
950,4119,Comedy Drama    
951,4126,Drama    
952,4259,Drama Romance   VladimirNabokov 
953,4512,Comedy    
954,4725,Horror Thriller   BradAnderson 
955,5222,Comedy Romance   HeatherJuergensen 
956,5251,Comedy    
957,5427,Comedy    
958,5529,Comedy Romance   JayScherick 
959,5543,Action Horror Sci-Fi    
960,5934,Action    
961,6108,Drama    
962,6145,Horror Thriller    
963,6237,Drama    
964,6939,Drama Romance   RuthToma 
965,7131,Drama    
966,7169,Comedy Romance   DerekGuiley 
967,7817,Fantasy Sci-Fi    
968,8042,Crime Drama    
969,8628,Comedy Drama   HowardKorder 
970,26379,Drama    
971,36523,Comedy   KondaMason 
972,38600,Drama   CharlesBukowski 
973,43419,Action Comedy Crime Western   EspenSandberg 
974,46954,Comedy Romance   RyszardZatorski 
975,51209,Action Comedy    
976,54256,Comedy   PamBrady 
977,58559,Action Crime Drama IMAX   JonathanNolan 
978,59795,Comedy Documentary   RobVanAlkemade 
979,60382,Documentary   MarinaZenovich 
980,62203,Horror   PascalLaugier 
981,62299,Action Horror   PeterScheerer 
982,67888,Comedy    
983,69773,Drama Romance    
984,70914,Action Adventure    
985,72630,Sci-Fi   AlexRivera 
986,75962,Comedy Romance    
987,77210,Comedy Drama Romance   K.S.Adiyaman 
988,78170,Comedy Drama    
989,78633,Documentary   AlexGibney 
990,78742,Comedy Drama    
991,78919,Comedy   DanielSánchezArévalo 
992,79578,Drama Romance    
993,80241,Comedy Romance   GeoffLaTulippe 
994,81639,Comedy Romance   RobertGlaudini 
995,81641,Drama Thriller   JezButterworth 
996,84273,Documentary   PeterJoseph 
997,85910,Drama   EliaSuleiman 
998,88044,Drama    
999,89047,Drama   SpencerSusser 
1000,90059,Crime Drama   RaoulRuiz 
1001,90777,Comedy   DaveBoyle 
1002,91591,Action Drama    
1003,91789,Comedy   ColeFrates 
1004,94491,Horror Thriller   DavidBarker 
1005,97915,Comedy    
1006,98122,Documentary   JamesSwirsky 
1007,99721,Horror Mystery Thriller   AdamMarcus 
1008,100173,Sci-Fi   PaulZiller 
1009,101887,Comedy Drama    
1010,102176,Documentary Drama    
1011,103446,Horror   SikJung 
1012,104823,Drama Musical   LaurenceCoriat 
1013,104875,Adventure Comedy Musical Sci-Fi   JeremyKippWalker 
1014,105238,Drama   RichardJobson 
1015,105345,Drama   DennisYares 
1016,105423,Drama   AndrzejJakimowski 
1017,106399,Crime Drama Romance    
1018,107754,Documentary   KimmoKoskela 
1019,108940,Crime Drama Horror Thriller   AloyAdlawan 
1020,112554,Drama    
1021,112653,Documentary   MaclainWay 
1022,121797,Drama    
1023,131096,Comedy   OliverZiegenbalg 
1024,131122,Action Comedy Drama Romance   Eon-hieLee 
1025,375,Drama   RobertAllanAckerman 
1026,593,Crime Horror Thriller   ThomasHarris 
1027,597,Comedy Romance   J.F.Lawton 
1028,876,Action Comedy Crime Thriller   SuiLaiKang 
1029,976,Romance War    
1030,1199,Fantasy Sci-Fi    
1031,1212,Film-Noir Mystery Thriller    
1032,1417,Drama   HenryJames 
1033,1468,Comedy Romance   TakashiBufford 
1034,1653,Drama Sci-Fi Thriller   AndrewNiccol 
1035,1743,Documentary   JosephDorman 
1036,2173,Adventure Fantasy Sci-Fi    
1037,2513,Horror    
1038,2797,Comedy Drama Fantasy Romance    
1039,2835,Action Adventure Comedy Thriller   DrewGitlin 
1040,3441,Action Drama War    
1041,3601,Comedy Western    
1042,4182,Drama    
1043,4401,Action Comedy Romance    
1044,4474,Comedy Drama Musical    
1045,4713,Drama Sci-Fi    
1046,4762,Drama   HassanYektapanah 
1047,4782,Comedy Romance   EdwardBurns 
1048,4796,Comedy Romance    
1049,4798,Comedy Romance    
1050,4923,Action War    
1051,5235,Action Sci-Fi Thriller   GaryScottThompson 
1052,5298,Comedy Romance   CharlieKaufman 
1053,5375,Comedy Musical Western    
1054,5383,Crime Horror Mystery    
1055,5571,Documentary   PatricioGuzmán 
1056,5916,Drama    
1057,6157,Action Crime   MarkStevenJohnson 
1058,6188,Comedy   CourtCrandall 
1059,6689,Comedy Drama Romance   KyleRankin 
1060,6732,Comedy Musical Romance    
1061,6913,Horror    
1062,7092,Drama Romance    
1063,7132,Comedy Musical Romance    
1064,7342,Horror    
1065,7726,Comedy Romance   Seefullsummary 
1066,9006,Drama    
1067,25913,Horror Thriller    
1068,26090,Comedy Drama    
1069,26561,Drama Romance    
1070,26778,Comedy   CurtisBurch 
1071,26831,Comedy Romance   WarrenLeight 
1072,27373,Drama   MickeyMantle 
1073,27456,Documentary IMAX   GeorgeButler 
1074,27738,Animation   TomaszBaginski 
1075,30781,Adventure Comedy Drama    
1076,30977,Comedy   PaulMazursky 
1077,31047,Comedy    
1078,33138,Adventure Comedy Drama   ToddSolondz 
1079,34330,Drama Mystery   BenjaminBrand 
1080,35015,Adventure Drama   CarolCawthraHopcraft 
1081,36576,Drama Romance    
1082,42783,Drama Romance    
1083,45991,Drama Musical Thriller    
1084,49435,Horror Mystery   DavePayne 
1085,50685,Comedy Drama Romance   AdrienneShelly 
1086,53974,Comedy Romance   KimBarker 
1087,56551,Comedy Drama Romance   DanielSaulHousman 
1088,57464,Drama   FrankA.Cappello 
1089,57774,Drama Thriller   DamiánSzifron 
1090,57951,Action Adventure Comedy Romance   JohnClaflin 
1091,58422,Drama    
1092,59178,Action Adventure    
1093,60647,Crime Drama Thriller   BradAnderson 
1094,62718,Comedy Romance   GurinderChadha 
1095,64288,Children Drama   DavidMackay 
1096,64983,Drama Thriller War   BryanSinger 
1097,66720,Drama War    
1098,72344,Drama Romance    
1099,73776,Action Drama Romance   NikolajArcel 
1100,74484,Action Comedy Crime Thriller   RickJacobson 
1101,77893,Action Drama   GarethEvans 
1102,78748,Documentary   JessicaOreck 
1103,78993,Comedy Drama    
1104,81589,Comedy Drama    
1105,81979,Animation Musical   MichaelDudokdeWit 
1106,83082,Drama   JanSardi 
1107,85728,Comedy Drama   MartynBurke 
1108,91187,Animation   KatarzynaGroniec 
1109,91782,Crime Horror   OlivierAbbou 
1110,91954,Drama    
1111,94268,Documentary    
1112,95695,Drama   MahsunKirmizigül 
1113,97238,Documentary   DannyAiello 
1114,97665,Adventure Comedy   RenéGoscinny 
1115,97685,Comedy Musical    
1116,97834,Adventure Documentary   JosephGarner 
1117,98601,Thriller    
1118,98927,Documentary   AntoinedeBaecque 
1119,99343,Drama   FerzanOzpetek 
1120,99574,Drama   JohnKrasinski 
1121,101531,Drama   DavidMamet 
1122,102963,Comedy    
1123,105377,Drama   VíctorLaplace 
1124,105593,Comedy Crime Drama   JonS.Baird 
1125,108342,Comedy Drama    
1126,108476,Comedy Romance   AlekosSakellarios 
1127,108936,Drama Romance    
1128,110858,Drama Thriller    
1129,111375,Comedy   StevenBrill 
1130,112488,Action Comedy Western   KevinTenglin 
1131,113938,Documentary   PeterW.Kunhardt 
1132,115834,Comedy Crime Mystery Thriller    
1133,115947,Adventure Animation   LenUhley 
1134,118054,Drama Romance    
1135,118095,Documentary   MarkAlbrecht 
1136,118204,Adventure Documentary   ScottGaffney 
1137,118774,Crime Drama Romance    
1138,119159,Documentary   JonSavage 
1139,120827,Crime Drama Horror Mystery    
1140,121035,Drama   KristenConnolly 
1141,124853,Animation Documentary    
1142,126403,Drama   TimothyRatajczak 
1143,108,Documentary   RobertLeacock 
1144,155,Adventure Drama War   JohnBoorman 
1145,683,Documentary   ClaudeChabrol 
1146,744,Drama   UdayanPrasad 
1147,950,Comedy Crime    
1148,1331,Horror    
1149,1525,Action Adventure Children Fantasy   MichaelVickerman 
1150,1561,Comedy   DanaLustig 
1151,1863,Comedy   JohnWarren 
1152,2294,Adventure Animation Children Comedy Fantasy   TimJohnson 
1153,2606,Comedy Horror   TerriHughesBurton 
1154,2739,Drama    
1155,3124,Comedy Drama   AnjelicaHuston 
1156,3431,Action Drama    
1157,3436,Drama Romance   MartiLeimbach 
1158,3843,Horror    
1159,3844,Drama    
1160,4418,Comedy    
1161,4452,Comedy   JonFavreau 
1162,4773,Comedy   JoshKornbluth 
1163,5605,Drama   LynneRamsay 
1164,5771,Drama Horror Thriller    
1165,5827,Crime Drama   DannyCannon 
1166,5962,Drama Thriller   BradMirman 
1167,6213,Action Drama Thriller   AlexLasker 
1168,6754,Action Fantasy Horror   KevinGrevioux 
1169,7202,Horror   BrianYuzna 
1170,7218,Drama Western    
1171,7359,Comedy    
1172,7481,Adventure Drama Sci-Fi    
1173,7571,Crime Drama Film-Noir Thriller    
1174,8003,Drama Horror    
1175,8423,Children Comedy Romance    
1176,8458,Drama    
1177,8755,Documentary   SusoCecchiD'Amico 
1178,8935,Children Comedy Romance   ThomEberhardt 
1179,26309,Action Crime Drama Thriller    
1180,26539,Drama    
1181,27631,Drama   MatthewBarney 
1182,31694,Comedy Musical Romance   JaneAusten 
1183,32478,Drama   SaraBotsford 
1184,34158,Drama   WendyHammond 
1185,40946,Comedy Musical   SarahSilverman 
1186,42958,Children Comedy Romance   JenniferFlackett 
1187,44234,Sci-Fi    
1188,44949,Children Comedy   WilShriner 
1189,46929,Crime Drama    
1190,47774,Comedy Fantasy    
1191,51091,Drama   CraigBrewer 
1192,51194,Children Comedy   KeithMitchell 
1193,51321,Drama Horror Mystery Thriller    
1194,51418,Drama   AnthonyMinghella 
1195,53592,Drama   ChrisKraus 
1196,54272,Animation Comedy   JamesL.Brooks 
1197,54734,Comedy   ChadGomezCreasey 
1198,56274,Drama   NoahBaumbach 
1199,57868,Drama    
1200,58365,Animation Documentary   BrettMorgen 
1201,64622,Drama Romance   DavidHare 
1202,65932,Romance Western    
1203,68069,Western    
